s_0_cos(theta),s_0_sin(theta),s_0_theta_dot,s_1_cos(theta),s_1_sin(theta),s_1_theta_dot,action,reward
-0.7736240044508144,-0.6336449319117816,-0.6063224844734816,-0.8118460748970754,-0.5838715189784583,-1.2553266528344265,-1.1584698,-6.06678442121555
0.22831642422890627,-0.9735869814389088,0.7603329897597728,0.2189351472776893,-0.9757394125925715,-0.19250146214162867,-1.4842948,-1.8568152568755218
0.973443193896081,-0.22892869688485287,-0.9713329071740584,0.9571892444576517,-0.2894628651391917,-1.2537724220004027,-0.7382866,-0.14824420816877004
0.7745666295973278,-0.6324923211504121,0.7803294481366445,0.7816076372670244,-0.6237703915431219,0.22418667285668292,-0.5451569,-0.5300940321360498
-0.3994139085239544,-0.9167707072532467,0.8080477314805492,-0.3919480077318565,-0.9199873690627652,0.1625877631195669,0.28078708,-3.992403940433195
-0.5628504555744566,0.8265587484623381,0.2636859032481027,-0.5973307003972481,0.8019950338767273,0.8467658720719967,-0.24559395,-4.709955000972989
-0.2671144807812422,-0.9636648038384339,-0.8717960585823439,-0.3292162949191167,-0.9442545372725138,-1.3015203539717741,1.9534954,-3.469813559825776
-0.4178149329121446,-0.9085321578434195,0.7283418744891121,-0.4265097826983372,-0.9044829491276313,-0.191830351422139,-1.5918207,-4.062926494105969
-0.8851640184192325,0.4652791210616662,0.723433216883367,-0.9051499516877958,0.4250924193155895,0.8977186129679315,-1.164493,-7.116756517510606
-0.12386351549168477,-0.9922992640983068,-0.1902870568862438,-0.18008093895370292,-0.9836517958228678,-1.137725798678312,-1.354762,-2.87840933267418
0.3279013679748128,0.944711962917929,-0.8062415482387606,0.32817733168858887,0.944616133128033,-0.005842578901800177,0.6124333,-1.594841763256631
-0.5606947129633901,0.8280226076955276,-0.046375955676682734,-0.5782282027090577,0.8158750796487493,0.42661596423680864,-0.9868336,-4.692835414144493
-0.2503581270256466,0.9681532978987419,-0.07277005882655652,-0.2808759836269084,0.959744071001023,0.6331313784243948,-0.13475691,-3.3269636595754415
0.856285447473209,-0.5165028871609588,0.4162446626884877,0.8530542433135017,-0.5218222474797611,-0.12447714579822888,-1.0222976,-0.31296147593310575
-0.9933635157906141,-0.11501706610808012,0.8771350779996772,-0.9895658021473238,-0.14408165469803427,0.5862540270949173,-1.3641217,-9.237413032686787
-0.5409672430772572,-0.841043662313314,-0.3590999019502563,-0.591380419726788,-0.8063927077818648,-1.2236575670030367,-1.5584995,-4.605129380438248
0.6173881640226125,-0.7866586648126286,0.24931974939025414,0.6076309987185302,-0.7942194718063272,-0.24687649695805558,0.62531835,-0.8263166169387066
-0.1211445008316467,0.9926348824810919,0.016710294757200206,-0.1481007874297027,0.9889722729999573,0.5440962194773636,-1.4472682,-2.865795751735046
-0.4755529709011156,0.8796870874732234,0.053705563228099384,-0.49875653400040576,0.8667421299278708,0.5314202871257874,-1.2136706,-4.271724309997986
-0.9744642442170584,-0.2245427280997478,-0.9871012506850176,-0.9864577317101637,-0.16401568080289972,-1.2342731973249759,-0.52509934,-8.595630803635496
0.14538936455159002,0.9893745158812637,-0.18371335389928878,0.10814889436541722,0.9941347074956883,0.7509134798004469,1.283973,-2.0353346439340076
0.9964172854004165,0.08457300606733087,-0.1426277753180627,0.9976460717170208,0.06857343208267296,-0.3209372580760669,-1.6115949,-0.011801218306791232
0.39660436499348933,-0.9179896391943163,-0.8462685134898695,0.33463247765426585,-0.9423487172480086,-1.3319938058681662,1.3517796,-1.4259701778688
0.9993647539228332,0.03563830266377874,0.32435521439473525,0.9991562122529124,0.041071444050738634,0.108742977313666,-1.6156064,-0.014401441327742563
0.5495530194001688,0.8354588433119597,0.9043068486376755,0.47149942998877725,0.8818663660216656,1.8167766651445487,1.9058379,-1.0634654189824317
-0.19465531712896766,-0.980871707978888,0.7960993674765366,-0.19261290299085781,-0.9812748185913233,0.04163630743796731,-0.1253952,-3.184630373271422
0.3664611084740576,-0.9304333699819483,-0.8544636402900223,0.3068590200067621,-0.9517549799399474,-1.2662320061706485,1.9070444,-1.5060918194153723
0.36005823751664545,0.9329298288705357,0.3114765754556057,0.3094610934105612,0.9509121051207309,1.0740812569386962,0.41938207,-1.4558021517066602
0.47868484721409077,-0.8779867977638517,-0.16659986657055303,0.4484939394477837,-0.8937858727226604,-0.6815318173438126,0.9570543,-1.1521041064902622
0.46410928885966957,-0.8857779450822716,0.1237416473909847,0.42754456450671463,-0.903994272858387,-0.8170791380427285,-1.8432488,-1.1890373829805483
-0.9979368126919755,0.06420372165366232,0.35832209784224056,-0.9987281749212201,0.05041857414216204,0.2761590667195876,-0.86877215,-9.48364489071765
0.9634150686009265,-0.2680138160481135,-0.26621801058210504,0.9535201654389934,-0.30132921216037883,-0.6951104419674792,-1.5192138,-0.08301563318736525
-0.952338407239391,0.30504353475649965,0.013541107785889794,-0.9541516332884928,0.2993236721225058,0.12000787521679,-0.8154392,-8.018690037477613
-0.5031484546046375,-0.8641999957353419,0.5182355223691015,-0.5185651832271323,-0.8550380990017993,-0.3586778461384139,-1.5250891,-4.430931281638229
0.8336934357929053,0.5522275392587921,0.5698000226302589,0.8087504847455073,0.5881518965572644,0.8747605852450528,-0.7280673,-0.37526180449240387
-0.32005441851229166,0.9473991604338473,-0.8814964839209214,-0.3095002770461221,0.950899352459751,-0.22238931652121785,-0.34294802,-3.6748492556573344
-0.9905310163148149,-0.1372891318289253,-0.9674793225235596,-0.9974715961912439,-0.07106627042199405,-1.331957670084905,-1.74341,-9.119867333661546
-0.27301326253009545,-0.9620102694268254,0.4214938277855629,-0.2818775328856555,-0.9594503929095533,-0.18453060518913533,0.76988846,-3.430950459727612
0.9706034905330309,0.2406841585254349,-0.01827615276664507,0.9681206389161778,0.2504843877460861,0.2021978392544147,0.26640582,-0.059187723978887954
0.999349255435337,0.03607028778423448,0.4677146452270111,0.9985543028691751,0.05375224852464907,0.3540010533535856,-0.93844205,-0.02405800272982773
-0.7228384053027157,0.6910171053016176,-0.2816633909827495,-0.7314381169353513,0.681907824485148,0.2505482704457609,0.09299222,-5.666143615392424
0.9934400188795794,0.11435440038993183,-0.9313894160732072,0.998192006163692,0.06010589680642012,-1.0892593179139372,-1.624238,-0.10252110540195601
0.9883330696291754,0.15230805453872598,0.07052709226906839,0.9865135447109034,0.16367964473913238,0.23032603013527864,0.30378598,-0.02396906785236899
-0.6733837106883421,-0.7392931611881711,0.9851149868888815,-0.6475501629049767,-0.7620228254598009,0.688222833301983,1.7171848,-5.434119393713917
-0.7127587767193034,0.7014092430312009,-0.7427729775885712,-0.701246789441843,0.7129186070636025,-0.3255746694158555,-0.72572416,-5.64523362128589
-0.8868261553197315,0.4621032030194375,-0.19792454275037863,-0.8925126967836517,0.4510222678316152,0.24909908372684608,0.6696415,-7.086496625318051
0.6301880816865499,-0.7764425166747544,0.5713026184587799,0.6211410892497328,-0.7836987605232355,-0.2319505589680929,-1.4728086,-0.8251304404297483
0.26777326434845455,0.9634819556692137,-0.9575868570761272,0.27283644481908176,0.9620604317705225,-0.10517906714401826,0.8653088,-1.781705551349847
-0.7106815283544144,0.7035138699811352,-0.2335081470014284,-0.7165579128891874,0.6975276033791722,0.16777091006930772,-0.84237564,-5.581724268254143
0.8448762474757233,0.5349617990579705,-0.23035520059770165,0.8453899298057775,0.5341496668378466,-0.019219035878351082,-1.2672346,-0.3255301849204707
0.49614185397486554,0.8682414760505186,-0.6321164330754323,0.4930576758912817,0.8699966254214369,0.07097243684755028,0.34605175,-1.1460379768471287
-0.944951269183733,0.32721109221426486,0.21948203725473214,-0.9478093250046615,0.31883770704577574,0.17695487892023745,-1.9195698,-7.894724945626644
0.03248372169177856,-0.9994722646602311,-0.06704759283843287,0.0015250480271481793,-0.9999988371135813,-0.6192877709860111,1.3157601,-2.3685688493799133
-0.21716775710397637,-0.9761342967411955,-0.849978924436446,-0.3077954817052445,-0.9514525429267802,-1.87926236193146,-1.9812181,-3.2792276818419595
0.9132768384336841,-0.40733943631886954,0.023425102415677967,0.9096696132048993,-0.4153326315276095,-0.17538955082178057,0.71126616,-0.17657370939149353
-0.9881270425733191,0.15363901762021928,-0.1402029312754085,-0.9868423332139157,0.16168552618250978,-0.16296888729089581,-0.9199681,-8.92702833692416
0.4785936494033114,-0.8780365133357612,-0.9280453526668335,0.4139413182273546,-0.9103035675334904,-1.4454563212143392,0.9407761,-1.2356471095565753
0.017656132707529547,-0.999844118339361,-0.9095105454588592,-0.05142428336928762,-0.9986768962381953,-1.3820805090798656,1.8487542,-2.49838044774373
-0.8364821281209551,0.547994205566298,0.9877208971410381,-0.8690259968190487,0.4947664265617249,1.247968429577328,-1.0049875,-6.660508277445786
-0.5181662677190735,-0.8552799068130184,0.06671478642846673,-0.5406066734724115,-0.8412754748577266,-0.5290507448012921,0.30462933,-4.4758860360274415
0.9001126586075927,0.43565720677428404,-0.7855281398703198,0.9087195198157053,0.4174072762972802,-0.40356007556175877,0.36816773,-0.2650330411933247
-0.3103888238835894,-0.9506096875206785,-0.12469620509823565,-0.34788771972766813,-0.9375362043476952,-0.794302325650072,0.28900763,-3.56013720382584
-0.9182361191868587,0.39603336907469944,0.3658245615121889,-0.9277874110054556,0.37310926010994927,0.4966985594466773,-1.1076735,-7.4915513683027095
-0.9999792025124724,0.006449383111554344,-0.8445930416392837,-0.9993926344277241,0.03484770080813585,-0.5681065959651637,1.810996,-9.903736493388092
-0.38992431364299057,0.9208469088996513,0.7400801367307037,-0.4533310559882379,0.8913422202928508,1.3989905458031227,-0.21149848,-3.9410205637032556
-0.9998917611809298,-0.014712780923349735,0.8764073758677415,-0.9976633941404325,-0.0683209484140272,1.073217989283353,1.3856347,-9.8561033905119
0.09536956943342893,0.9954419346330967,0.015561087743143354,0.05140056849408381,0.9986781170920314,0.8818301078593539,0.7979171,-2.177116663405067
0.9749956859063672,-0.2222237891495248,-0.15357287747910875,0.9698495493048156,-0.24370443515300694,-0.441778547786687,-0.8102522,-0.053233405785585206
0.9776299972740827,0.21033209082276758,0.07221049565868598,0.9730181164599382,0.23072872608488557,0.41823826269696524,1.2551913,-0.04700475422310767
-0.11091465155374289,-0.993829935185448,0.6616271285030204,-0.11815873957174694,-0.992994719151525,-0.14584187692697448,-0.41397703,-2.872867441577118
-0.9983600292230036,0.057247288580713096,0.9138341417805964,-0.9999980140313751,-0.0019929709746235665,1.1854315208958035,1.5244128,-9.598826276138368
-0.36629947767526216,0.930497013780716,-0.2444606813223491,-0.38954521604997533,0.9210073423445537,0.5021758011945082,0.32509148,-3.7923178388676533
0.9436642255050622,-0.330904562528127,0.08399314096519306,0.9447323181578446,-0.32784271690569095,0.06485593186626266,1.5269414,-0.11678267682579138
0.5958340002768963,-0.8031076167700264,-0.4120262752571724,0.5591513415015669,-0.8290656049414896,-0.8988380364186768,0.77012634,-0.8871121297540928
-0.9995708363744125,-0.02929407909045027,-0.9307822855956682,-0.999932932360596,0.011581484392760528,-0.8176002755003207,0.9010171,-9.773823725440192
-0.2340563465686971,0.9722230333780999,0.2990771482668404,-0.28374731128788727,0.9588990892356165,1.0290390524476916,0.0052975276,-3.2743533641960045
0.7339162500310427,0.6792399708058795,0.718241065678018,0.6809094463624349,0.732367616606853,1.5013212191154508,1.8243345,-0.6125157708266987
-0.6909396740617636,0.7229124198735445,0.8098055293977957,-0.7411000195280619,0.6713946388343492,1.4383839665458817,0.5759608,-5.511526468339213
-0.8350776806430488,0.550132045323508,0.9178462971985775,-0.8686703323991002,0.49539060710679295,1.284758362030175,-0.3045798,-6.633177754554845
0.5109002482900603,-0.8596400038953252,0.4203483288001275,0.503983284598325,-0.8637134066607302,-0.16054574776743502,0.42557284,-1.0881743438039533
-0.407054781008827,0.9134037471227364,0.8038166197007313,-0.461110747418033,0.8873425937120245,1.2003853513970775,-1.9232272,-4.0285049252259215
-0.8011706752528543,0.598435918971184,0.5384853194822032,-0.8263874734949658,0.5631018945542692,0.8682571455142183,-0.79370075,-6.279852686932592
0.15038543681527589,-0.9886274426667908,-0.2588449699324,0.10555058266429143,-0.9944139351895812,-0.9042114307243022,0.64069414,-2.023051060601882
-0.3602313983954398,0.9328629800833914,-0.6138067618195482,-0.35835968035726184,0.9335836006990703,-0.04011295967459949,-0.83968955,-3.799312995243534
0.9221979763043232,0.3867181046967039,0.1740338460642099,0.9115270080525706,0.41124021397563837,0.534881683107341,0.47206172,-0.16091632465152433
-0.7082808042887476,-0.7059308055865566,0.3680665820539193,-0.7154485317231976,-0.6986654410052932,-0.20412030102517742,-0.2849252,-5.573114300567807
-0.40953199863629425,-0.9122957536308948,-0.5331789196145498,-0.473928523866323,-0.8805633164434503,-1.436116301234434,-1.4581038,-4.001556136320262
0.18287856264956517,-0.9831355101527098,-0.6358281664088394,0.1089861617767494,-0.9940432669361894,-1.4942104038626969,-0.8068707,-1.964522485599886
-0.9795906889314634,0.20100269191923983,0.2664662387401311,-0.9839470903547418,0.17846042525567823,0.4591972025176081,0.27985963,-8.64614156359581
-0.8122791612141439,-0.5832688610385839,0.39532308188510723,-0.8119175215976926,-0.5837721628535061,0.012395094858610733,0.36349106,-6.360342523010537
0.7868416151607894,0.617154982683572,0.9625331075057013,0.7393973391568113,0.673269318213616,1.4699944936778118,0.297301,-0.5351224086615048
-0.5521338918557815,0.8337554590311167,0.17985777134385472,-0.5889639002165551,0.8081593433486391,0.8970948576702242,0.6128033,-4.650729539290724
0.046168904122822395,-0.9989336475923202,0.608068417391262,0.04367792945488911,-0.9990456638605333,-0.049869853266585884,0.6084131,-2.361783602770307
-0.20696896967775286,-0.9783475075812936,0.8189814588213757,-0.2048125878109701,-0.9788012075361235,0.04407188840666865,-0.27432626,-3.2329577140849923
0.6622128866108989,-0.7493157497386937,0.8292321431963137,0.680926354619641,-0.7323518960065625,0.5051732922417805,1.5861864,-0.7887353462934434
0.1895958607142079,0.9818622151809482,-0.15666346232177597,0.1649792855384535,0.9862970320056841,0.5002703251282358,-0.5297525,-1.9072613960411298
-0.16065208632205957,-0.9870110977898726,-0.6677282596539882,-0.2315538755971451,-0.972822081727148,-1.4464676277656798,-0.2565403,-3.044987265369866
0.9469238680325305,0.3214579103868978,-0.7737507542697586,0.9516006699165617,0.3073372170993144,-0.2975033006932999,1.5676935,-0.1694314967199006
-0.037272974141716445,0.9993051212710915,0.8519739777080566,-0.1262026389901916,0.9920044828083749,1.7851692052180006,1.2247759,-2.660000692516788
-0.2392177688822135,0.9709659412415123,-0.17727777123211963,-0.2717626491219428,0.9623643086390017,0.6732798328208485,0.8155543,-3.2884438664846276
0.5037438058235783,0.8638530998349065,0.4619282955824744,0.46570354083467685,0.8849407957903423,0.8699542479305782,-1.5990925,-1.1114709457390697
-0.9967266544786448,-0.08084538485162952,-0.829982825638198,-0.9988003598261831,-0.0489677568517006,-0.6389272931347234,1.6779305,-9.439335755645327
-0.785060023782596,-0.619419695407298,0.2355379110476823,-0.788162131675432,-0.615467671119157,-0.1004820828760315,0.8569652,-6.124926478127296
0.68250200456242,-0.7308837210995183,0.7545340852072315,0.7007615382686663,-0.7133955890551417,0.5056794990334716,1.995388,-0.7326839329948643
-0.5312265581789064,-0.8472298058292054,0.8680285124447593,-0.5302826207110947,-0.8478209375639253,0.022275141293909284,-1.4022068,-4.617809532582799
-0.9543253971798575,0.29876920239125593,-0.0667837655153447,-0.9598037252742775,0.28067206656455745,0.3781687750014708,1.4725043,-8.057936551925932
0.9104053840432444,0.41371733913998876,0.008596439674465994,0.9079825587231091,0.41900796299669035,0.11638020256293524,-1.3500283,-0.1837607599186264
-0.0004369720096057068,0.9999999045277268,0.6537513133472623,-0.07402355192663336,0.9972564934660315,1.4730869795674975,0.46223825,-2.511726821487868
0.8816633586496591,0.47187892728389846,-0.2531852760308937,0.8845949919250776,0.4663600543154097,-0.12498409434093438,-1.5047201,-0.2501687477244106
0.9860384175931417,0.1665179841050601,-0.5436576159134194,0.9877321898992837,0.15615735985462006,-0.20996419857818527,1.3920329,-0.05948249889663947
-0.5529410426537898,0.8332203810210956,-0.2532659560815014,-0.5758895958231741,0.8175274756377434,0.5560407030802401,1.2292758,-4.659220750471985
-0.9860931717446785,-0.1661934313940239,0.6346305629564515,-0.981136611926232,-0.1933156712165738,0.5514459319539634,0.27640295,-8.888742928100061
0.8653195316653538,0.501220618209639,0.5571985126275416,0.8425048369229832,0.5386887782025698,0.877423954471855,-0.3712668,-0.3068190957986883
-0.666322440187392,0.745663735005746,0.635766633406847,-0.7004955593049219,0.7136567602104563,0.9365146275417872,-1.723332,-5.333676148738944
0.6176584590695249,-0.7864464558632457,0.3143852316208926,0.611466189979533,-0.7912705596140386,-0.15699234358819492,0.7897151,-0.8295948778210862
-0.9647735429561226,0.2630817568967691,-0.1273768702226643,-0.9653246708251797,0.2610522551066329,0.04206005741404492,-0.18582927,-8.269453103922073
0.49111364976727007,-0.8710955073998896,0.9474942830330404,0.5096156667013241,-0.860402157280283,0.42740601193918537,0.8882224,-1.2087186962938135
-0.11960616495530556,-0.9928214166226896,0.29880367684507747,-0.1308163287051357,-0.9914066209906558,-0.22598298722830878,1.4655293,-2.8695071829407413
0.410990024274729,0.9116398411361022,-0.8437042175604055,0.40526880947687133,0.9141975673043543,0.12533856621907002,1.902086,-1.3909991995330322
-0.7503438537225574,-0.6610477298809682,0.9043667359019685,-0.7294235896089004,-0.6840622975446509,0.6220629428953104,1.4232134,-5.93720538057508
0.2983606145044434,-0.9544532171419042,-0.07024649594701837,0.2464559307837901,-0.9691539992083279,-1.0790579661822155,-1.9531437,-1.6116802233355263
0.9018685104848368,-0.43201063620686675,0.3602282586258625,0.9008335848384129,-0.43416454533641263,-0.04779287959248196,-0.56008774,-0.2128497911294711
-0.5710155533476041,0.8209392412567019,0.982099063396664,-0.640026133829608,0.7683531401739208,1.7357978284408675,0.9199622,-4.843329112887225
-0.07077056500409747,0.9974926200874876,0.2397587808805004,-0.11014861766700368,0.9939151281804942,0.7908560463153788,-1.3134813,-2.702409915175557
0.18006234906377433,-0.9836551989643706,0.6664870446328384,0.17717787662867993,-0.9841788455526528,-0.058632390821242164,0.084146425,-1.9758228874774222
0.9382311163896736,-0.34600920831415277,0.3734106950613896,0.9355480045074177,-0.3531995629416729,-0.15349342415640288,-1.7826481,-0.14195232842543268
0.9983999271598925,0.056547196633621497,0.31172718722338866,0.997869746574437,0.06523778714417641,0.1741355033044091,-1.2000139,-0.014358416683492557
0.3406075063135568,-0.9402055767984256,-0.9185430462758704,0.2492771358165712,-0.9684321915132141,-1.9125841574330393,-1.9259129,-1.584381133051797
-0.5560896936356343,-0.8311222850051768,-0.35463503074595093,-0.5889519529177553,-0.8081680500702575,-0.8017581156164717,1.1747909,-4.681586619577609
0.7031617174232749,0.7110299565773234,-0.44207065437650583,0.7058034136014486,0.7084077507682581,-0.07444336907623433,-1.1043012,-0.6463828189598491
-0.8275045268535238,0.5614590439532751,0.9175191058464878,-0.8608509614990052,0.5088571725801243,1.24582439747939,-0.6185933,-6.563855614314824
-0.17790722726473115,-0.9840472643562276,0.3336452124973528,-0.1851617086635119,-0.9827080653199142,-0.14754145346886882,1.7123252,-3.0753589270767363
-0.6203202296223668,-0.784348655077099,0.1920047589986622,-0.6309920553094238,-0.7757892923573959,-0.2736080938222998,0.8176576,-5.021718778847355
0.6207144754829526,-0.7840366955225521,0.7132959740684706,0.6145948341886124,-0.7888429436767955,-0.15562819335782163,-1.8726443,-0.8664440299614943
-0.6792427825597405,0.7339136477410003,0.18792784686257935,-0.6987075940219293,0.7154073651117151,0.5371795788021341,-1.3412234,-5.376260644350836
0.9369428728710374,0.34948255031713243,-0.32682409356596565,0.9367999460637194,0.3498654899457967,0.00817485984657007,0.4859136,-0.13837991454304968
0.6202340938339583,-0.7844167698653367,-0.3652101964643255,0.5840277674974084,-0.8117336797201364,-0.9071856193556912,0.30891436,-0.8265957687180582
-0.01368219988030405,-0.9999063943222063,0.48811659320226686,-0.03462957765776441,-0.9994002163053822,-0.41907751862138876,-1.0484288,-2.53549853815663
0.9970415981826592,-0.0768638503678328,-0.5079369615663232,0.9957532750522118,-0.09206201835064373,-0.3050564517820782,1.736856,-0.034736387719608124
-0.6500802553324584,0.7598655549680389,0.7517170423696664,-0.7012788633897414,0.7128870568068917,1.38999578360981,0.45586383,-5.248215831159138
0.7123013504788636,-0.7018737679283841,-0.5635017486570368,0.6738042732656891,-0.7389098736171391,-1.0685273921816407,0.14253122,-0.6370961434132325
0.7290440369657287,0.6844667940555723,0.2783463790303311,0.6994603628910547,0.7146713935399359,0.8456424614985659,0.3596399,-0.5762001104300236
0.07018292059743213,0.9975341385919655,0.1570146388563558,0.01807775684608047,0.9998365840013127,1.0432384606691347,0.9204881,-2.254979953177632
-0.7962644012597777,0.6049487608768265,-0.296000999873095,-0.7976198269148492,0.6031605190265076,0.0448775655946293,-0.75222003,-6.2188489334393235
-0.8716997007073488,0.49004043893001165,-0.6970303728084439,-0.861964408539673,0.5069687943166242,-0.39056740723073946,-0.40711576,-6.962792417201058
